measurement_id,toll_id,timestamp
1608,3,2026-02-06 15:21:00
1609,1,2026-02-06 15:22:00
1610,2,2026-02-06 15:22:00
1611,3,2026-02-06 15:22:00
1612,1,2026-02-06 15:23:00
1613,2,2026-02-06 15:23:00
1614,3,2026-02-06 15:23:00
1615,1,2026-02-06 15:24:00
1616,2,2026-02-06 15:24:00
1617,3,2026-02-06 15:24:00
1618,1,2026-02-06 15:25:00
1619,2,2026-02-06 15:25:00
1620,3,2026-02-06 15:25:00
1621,1,2026-02-06 15:26:00
1622,2,2026-02-06 15:26:00
1623,3,2026-02-06 15:26:00
1624,1,2026-02-06 15:27:00
1625,2,2026-02-06 15:27:00
1626,3,2026-02-06 15:27:00
1627,1,2026-02-06 15:28:00
1628,2,2026-02-06 15:28:00
1629,3,2026-02-06 15:28:00
1630,1,2026-02-06 15:29:00
1631,2,2026-02-06 15:29:00
1632,3,2026-02-06 15:29:00
1633,1,2026-02-06 15:30:00
1634,2,2026-02-06 15:30:00
1635,3,2026-02-06 15:30:00
1636,1,2026-02-06 15:31:00
1637,2,2026-02-06 15:31:00
1638,3,2026-02-06 15:31:00
1639,1,2026-02-06 15:32:00
1640,2,2026-02-06 15:32:00
1641,3,2026-02-06 15:32:00
1642,1,2026-02-06 15:33:00
1643,2,2026-02-06 15:33:00
1644,3,2026-02-06 15:33:00
1645,1,2026-02-06 15:34:00
1646,2,2026-02-06 15:34:00
1647,3,2026-02-06 15:34:00
1648,1,2026-02-06 15:35:00
1649,2,2026-02-06 15:35:00
1650,3,2026-02-06 15:35:00
1651,1,2026-02-06 15:36:00
1652,2,2026-02-06 15:36:00
1653,3,2026-02-06 15:36:00
1654,1,2026-02-06 15:37:00
1655,2,2026-02-06 15:37:00
1656,3,2026-02-06 15:37:00
1657,1,2026-02-06 15:38:00
1658,2,2026-02-06 15:38:00
1659,3,2026-02-06 15:38:00
1660,1,2026-02-06 15:39:00
1661,2,2026-02-06 15:39:00
1662,3,2026-02-06 15:39:00
1663,1,2026-02-06 15:40:00
1664,2,2026-02-06 15:40:00
1665,3,2026-02-06 15:40:00
1666,1,2026-02-06 15:41:00
1667,2,2026-02-06 15:41:00
1668,3,2026-02-06 15:41:00
1669,1,2026-02-06 15:42:00
1670,2,2026-02-06 15:42:00
1671,3,2026-02-06 15:42:00
1672,1,2026-02-06 15:43:00
1673,2,2026-02-06 15:43:00
1674,3,2026-02-06 15:43:00
1675,1,2026-02-06 15:44:00
1676,2,2026-02-06 15:44:00
1677,3,2026-02-06 15:44:00
1678,1,2026-02-06 15:45:00
1679,2,2026-02-06 15:45:00
1680,3,2026-02-06 15:45:00
1681,1,2026-02-06 15:46:00
1682,2,2026-02-06 15:46:00
1683,3,2026-02-06 15:46:00
1684,1,2026-02-06 15:47:00
1685,2,2026-02-06 15:47:00
1686,3,2026-02-06 15:47:00
1687,1,2026-02-06 15:48:00
1688,2,2026-02-06 15:48:00
1689,3,2026-02-06 15:48:00
1690,1,2026-02-06 15:49:00
1691,2,2026-02-06 15:49:00
1692,3,2026-02-06 15:49:00
1693,1,2026-02-06 15:50:00
1694,2,2026-02-06 15:50:00
1695,3,2026-02-06 15:50:00
1696,1,2026-02-06 15:51:00
1697,2,2026-02-06 15:51:00
1698,3,2026-02-06 15:51:00
1699,2,2026-02-06 15:52:00
1700,3,2026-02-06 15:52:00
1701,1,2026-02-06 15:53:00
1702,2,2026-02-06 15:53:00
1703,3,2026-02-06 15:53:00
1704,1,2026-02-06 15:54:00
1705,2,2026-02-06 15:54:00
1706,3,2026-02-06 15:54:00
1707,1,2026-02-06 15:55:00
1708,2,2026-02-06 15:55:00
1709,3,2026-02-06 15:55:00
1710,1,2026-02-06 15:56:00
1711,2,2026-02-06 15:56:00
1712,3,2026-02-06 15:56:00
1713,1,2026-02-06 15:57:00
1714,2,2026-02-06 15:57:00
1715,3,2026-02-06 15:57:00
1716,1,2026-02-06 15:58:00
1717,2,2026-02-06 15:58:00
1718,3,2026-02-06 15:58:00
1719,1,2026-02-06 15:59:00
1720,2,2026-02-06 15:59:00
1721,3,2026-02-06 15:59:00
1722,1,2026-02-06 16:00:00
1723,2,2026-02-06 16:00:00
1724,3,2026-02-06 16:00:00
1725,1,2026-02-06 16:01:00
1726,2,2026-02-06 16:01:00
1727,3,2026-02-06 16:01:00
1728,1,2026-02-06 16:02:00
1729,2,2026-02-06 16:02:00
1730,3,2026-02-06 16:02:00
1731,1,2026-02-06 16:03:00
1732,2,2026-02-06 16:03:00
1733,3,2026-02-06 16:03:00
1734,1,2026-02-06 16:04:00
1735,2,2026-02-06 16:04:00
1736,3,2026-02-06 16:04:00
1737,1,2026-02-06 16:05:00
1738,2,2026-02-06 16:05:00
1739,3,2026-02-06 16:05:00
1740,1,2026-02-06 16:06:00
1741,2,2026-02-06 16:06:00
1742,3,2026-02-06 16:06:00
1743,2,2026-02-06 16:07:00
1744,3,2026-02-06 16:07:00
1745,1,2026-02-06 16:08:00
1746,2,2026-02-06 16:08:00
1747,1,2026-02-06 16:09:00
1748,2,2026-02-06 16:09:00
1749,3,2026-02-06 16:09:00
1750,1,2026-02-06 16:10:00
1751,2,2026-02-06 16:10:00
1752,3,2026-02-06 16:10:00
1753,1,2026-02-06 16:11:00
1754,2,2026-02-06 16:11:00
1755,3,2026-02-06 16:11:00
1756,1,2026-02-06 16:12:00
1757,2,2026-02-06 16:12:00
1758,3,2026-02-06 16:12:00
1759,2,2026-02-06 16:13:00
1760,3,2026-02-06 16:13:00
1761,2,2026-02-06 16:14:00
1762,3,2026-02-06 16:14:00
1763,2,2026-02-06 16:15:00
1764,3,2026-02-06 16:15:00
1765,2,2026-02-06 16:16:00
1766,3,2026-02-06 16:16:00
1767,1,2026-02-06 16:17:00
1768,2,2026-02-06 16:17:00
1769,3,2026-02-06 16:17:00
1770,2,2026-02-06 16:18:00
1771,3,2026-02-06 16:18:00
1772,1,2026-02-06 16:19:00
1773,2,2026-02-06 16:19:00
1774,3,2026-02-06 16:19:00
1775,2,2026-02-06 16:20:00
1776,3,2026-02-06 16:20:00
1777,2,2026-02-06 16:21:00
1778,3,2026-02-06 16:21:00
1779,2,2026-02-06 16:22:00
1780,3,2026-02-06 16:22:00
1781,2,2026-02-06 16:23:00
1782,3,2026-02-06 16:23:00
1783,1,2026-02-06 16:24:00
1784,2,2026-02-06 16:24:00
1785,3,2026-02-06 16:24:00
1786,2,2026-02-06 16:25:00
1787,3,2026-02-06 16:25:00
1788,2,2026-02-06 16:26:00
1789,1,2026-02-06 16:27:00
1790,2,2026-02-06 16:27:00
1791,3,2026-02-06 16:27:00
1792,2,2026-02-06 16:28:00
1793,3,2026-02-06 16:28:00
1794,2,2026-02-06 16:29:00
1795,3,2026-02-06 16:29:00
1796,2,2026-02-06 16:30:00
1797,3,2026-02-06 16:30:00
1798,2,2026-02-06 16:31:00
1799,3,2026-02-06 16:31:00
1800,2,2026-02-06 16:32:00
1801,3,2026-02-06 16:32:00
1802,1,2026-02-06 16:33:00
1803,2,2026-02-06 16:33:00
1804,3,2026-02-06 16:33:00
1805,2,2026-02-06 16:34:00
1806,2,2026-02-06 16:35:00
1807,3,2026-02-06 16:35:00
1808,3,2026-02-06 16:36:00
1809,2,2026-02-06 16:38:00
1810,3,2026-02-06 16:38:00
1811,2,2026-02-06 16:39:00
1812,2,2026-02-06 16:40:00
1813,3,2026-02-06 16:40:00
1814,2,2026-02-06 16:41:00
1815,3,2026-02-06 16:41:00
1816,2,2026-02-06 16:42:00
1817,3,2026-02-06 16:42:00
1818,3,2026-02-06 16:43:00
1819,2,2026-02-06 16:44:00
1820,3,2026-02-06 16:44:00
1821,2,2026-02-06 16:45:00
1822,3,2026-02-06 16:45:00
1823,2,2026-02-06 16:46:00
1824,2,2026-02-06 16:47:00
1825,2,2026-02-06 16:48:00
1826,1,2026-02-06 16:49:00
1827,2,2026-02-06 16:49:00
1828,2,2026-02-06 16:50:00
1829,3,2026-02-06 16:50:00
1830,2,2026-02-06 16:51:00
1831,3,2026-02-06 16:51:00
1832,2,2026-02-06 16:52:00
1833,3,2026-02-06 16:52:00
1834,1,2026-02-06 16:53:00
1835,2,2026-02-06 16:53:00
1836,3,2026-02-06 16:53:00
1837,2,2026-02-06 16:54:00
1838,2,2026-02-06 16:55:00
1839,1,2026-02-06 16:56:00
1840,2,2026-02-06 16:56:00
1841,3,2026-02-06 16:56:00
1842,2,2026-02-06 16:57:00
1843,2,2026-02-06 16:58:00
1844,2,2026-02-06 16:59:00
1845,2,2026-02-06 17:00:00
1846,3,2026-02-06 17:00:00
1847,2,2026-02-06 17:01:00
1848,3,2026-02-06 17:01:00
1849,1,2026-02-06 17:02:00
1850,2,2026-02-06 17:02:00
1851,3,2026-02-06 17:02:00
1852,2,2026-02-06 17:03:00
1853,3,2026-02-06 17:03:00
1854,2,2026-02-06 17:04:00
1855,3,2026-02-06 17:04:00
1856,2,2026-02-06 17:05:00
1857,3,2026-02-06 17:05:00
1858,1,2026-02-06 17:06:00
1859,2,2026-02-06 17:06:00
1860,3,2026-02-06 17:06:00
1861,1,2026-02-06 17:07:00
1862,2,2026-02-06 17:07:00
1863,3,2026-02-06 17:07:00
1864,2,2026-02-06 17:08:00
1865,3,2026-02-06 17:08:00
1866,2,2026-02-06 17:09:00
1867,3,2026-02-06 17:09:00
1868,1,2026-02-06 17:10:00
1869,2,2026-02-06 17:10:00
1870,3,2026-02-06 17:10:00
1871,1,2026-02-06 17:11:00
1872,2,2026-02-06 17:11:00
1873,3,2026-02-06 17:11:00
1874,1,2026-02-06 17:12:00
1875,2,2026-02-06 17:12:00
1876,3,2026-02-06 17:12:00
1877,1,2026-02-06 17:13:00
1878,2,2026-02-06 17:13:00
1879,3,2026-02-06 17:13:00
1880,1,2026-02-06 17:14:00
1881,2,2026-02-06 17:14:00
1882,3,2026-02-06 17:14:00
1883,1,2026-02-06 17:15:00
1884,2,2026-02-06 17:15:00
1885,3,2026-02-06 17:15:00
1886,2,2026-02-06 17:16:00
1887,3,2026-02-06 17:16:00
1888,1,2026-02-06 17:17:00
1889,2,2026-02-06 17:17:00
1890,3,2026-02-06 17:17:00
1891,1,2026-02-06 17:18:00
1892,2,2026-02-06 17:18:00
1893,3,2026-02-06 17:18:00
1894,1,2026-02-06 17:19:00
1895,2,2026-02-06 17:19:00
1896,3,2026-02-06 17:19:00
1897,1,2026-02-06 17:20:00
1898,2,2026-02-06 17:20:00
1899,3,2026-02-06 17:20:00
1900,2,2026-02-06 17:21:00
1901,3,2026-02-06 17:21:00
1902,1,2026-02-06 17:22:00
1903,2,2026-02-06 17:22:00
1904,1,2026-02-06 17:23:00
1905,2,2026-02-06 17:23:00
1906,3,2026-02-06 17:23:00
1907,1,2026-02-06 17:24:00
1908,2,2026-02-06 17:24:00
1909,3,2026-02-06 17:24:00
1910,1,2026-02-06 17:25:00
1911,2,2026-02-06 17:25:00
1912,3,2026-02-06 17:25:00
1913,1,2026-02-06 17:26:00
1914,2,2026-02-06 17:26:00
1915,3,2026-02-06 17:26:00
1916,1,2026-02-06 17:27:00
1917,2,2026-02-06 17:27:00
1918,3,2026-02-06 17:27:00
1919,1,2026-02-06 17:28:00
1920,2,2026-02-06 17:28:00
1921,3,2026-02-06 17:28:00
1922,1,2026-02-06 17:29:00
1923,2,2026-02-06 17:29:00
1924,3,2026-02-06 17:29:00
1925,1,2026-02-06 17:30:00
1926,2,2026-02-06 17:30:00
1927,3,2026-02-06 17:30:00
1928,1,2026-02-06 17:31:00
1929,2,2026-02-06 17:31:00
1930,3,2026-02-06 17:31:00
1931,1,2026-02-06 17:32:00
1932,2,2026-02-06 17:32:00
1933,3,2026-02-06 17:32:00
1934,1,2026-02-06 17:33:00
1935,2,2026-02-06 17:33:00
1936,3,2026-02-06 17:33:00
1937,1,2026-02-06 17:34:00
1938,2,2026-02-06 17:34:00
1939,3,2026-02-06 17:34:00
1940,1,2026-02-06 17:35:00
1941,1,2026-02-06 17:36:00
1942,2,2026-02-06 17:36:00
1943,3,2026-02-06 17:36:00
1944,1,2026-02-06 17:37:00
1945,2,2026-02-06 17:37:00
1946,3,2026-02-06 17:37:00
1947,1,2026-02-06 17:38:00
1948,2,2026-02-06 17:38:00
1949,3,2026-02-06 17:38:00
1950,1,2026-02-06 17:39:00
1951,2,2026-02-06 17:39:00
1952,3,2026-02-06 17:39:00
1953,1,2026-02-06 17:40:00
1954,3,2026-02-06 17:40:00
1955,1,2026-02-06 17:41:00
1956,2,2026-02-06 17:41:00
1957,3,2026-02-06 17:41:00
1958,1,2026-02-06 17:42:00
1959,2,2026-02-06 17:42:00
1960,3,2026-02-06 17:42:00
1961,1,2026-02-06 17:43:00
1962,2,2026-02-06 17:43:00
1963,3,2026-02-06 17:43:00
1964,1,2026-02-06 17:44:00
1965,2,2026-02-06 17:44:00
1966,3,2026-02-06 17:44:00
1967,1,2026-02-06 17:45:00
1968,2,2026-02-06 17:45:00
1969,1,2026-02-06 17:46:00
1970,2,2026-02-06 17:46:00
1971,3,2026-02-06 17:46:00
1972,1,2026-02-06 17:47:00
1973,2,2026-02-06 17:47:00
1974,3,2026-02-06 17:47:00
1975,1,2026-02-06 17:48:00
1976,2,2026-02-06 17:48:00
1977,3,2026-02-06 17:48:00
1978,1,2026-02-06 17:49:00
1979,2,2026-02-06 17:49:00
1980,3,2026-02-06 17:49:00
1981,1,2026-02-06 17:50:00
1982,2,2026-02-06 17:50:00
1983,3,2026-02-06 17:50:00
1984,1,2026-02-06 17:51:00
1985,2,2026-02-06 17:51:00
1986,3,2026-02-06 17:51:00
1987,1,2026-02-06 17:52:00
1988,2,2026-02-06 17:52:00
1989,3,2026-02-06 17:52:00
1990,1,2026-02-06 17:53:00
1991,2,2026-02-06 17:53:00
1992,3,2026-02-06 17:53:00
1993,1,2026-02-06 17:54:00
1994,2,2026-02-06 17:54:00
1995,3,2026-02-06 17:54:00
1996,1,2026-02-06 17:55:00
1997,2,2026-02-06 17:55:00
1998,3,2026-02-06 17:55:00
1999,1,2026-02-06 17:56:00
2000,2,2026-02-06 17:56:00
2001,3,2026-02-06 17:56:00
2002,1,2026-02-06 17:57:00
2003,2,2026-02-06 17:57:00
2004,3,2026-02-06 17:57:00
2005,1,2026-02-06 17:58:00
2006,2,2026-02-06 17:58:00
2007,3,2026-02-06 17:58:00
2008,1,2026-02-06 17:59:00
2009,2,2026-02-06 17:59:00
2010,3,2026-02-06 17:59:00
